date,dewPoint,day-of-week,30min_index,Total_Area
2015/3/22 8:15,4.76,6,16,243.78969
2015/3/22 8:30,4.76,6,17,225.3264833
2015/3/22 8:45,4.76,6,17,264.4565556
2015/3/22 9:00,4.61,6,18,222.1271722
2015/3/22 9:15,4.61,6,18,249.8197511
2015/3/22 9:30,4.61,6,19,244.0164844
2015/3/22 9:45,4.61,6,19,258.6640656
2015/3/22 10:00,3.67,6,20,395.8150311
2015/3/22 10:15,3.67,6,20,485.0455722
2015/3/22 10:30,3.67,6,21,291.7841556
2015/3/22 10:45,3.67,6,21,263.6340544
2015/3/22 11:00,2.72,6,22,244.1458978
2015/3/22 11:15,2.72,6,22,273.0974656
2015/3/22 11:30,2.72,6,23,285.5088389
2015/3/22 11:45,2.72,6,23,275.1518822
2015/3/22 12:00,2.24,6,24,280.94079
2015/3/22 12:15,2.24,6,24,282.5128489
2015/3/22 12:30,2.24,6,25,276.1414567
2015/3/22 12:45,2.24,6,25,266.8616667
2015/3/22 13:00,0.83,6,26,258.3679656
2015/3/22 13:15,0.83,6,26,279.0283522
2015/3/22 13:30,0.83,6,27,256.2855867
2015/3/22 13:45,0.83,6,27,255.1570433
2015/3/22 14:00,1.26,6,28,256.5788778
2015/3/22 14:15,1.26,6,28,247.1579156
2015/3/22 14:30,1.26,6,29,224.6274789
2015/3/22 14:45,1.26,6,29,240.1128467
2015/3/22 15:00,0.77,6,30,241.39762
2015/3/22 15:15,0.77,6,30,232.3076533
2015/3/22 15:30,0.77,6,31,249.5818811
2015/3/22 15:45,0.77,6,31,231.5585711
2015/3/22 16:00,-0.04,6,32,233.1668511
2015/3/22 16:15,-0.04,6,32,204.5901222
2015/3/22 16:30,-0.04,6,33,208.10105
2015/3/22 16:45,-0.04,6,33,208.7139367
2015/3/22 17:00,-1.23,6,34,225.76396
2015/3/22 17:15,-1.23,6,34,233.1789244
2015/3/22 17:30,-1.23,6,35,221.9745544
2015/3/22 17:45,-1.23,6,35,226.3903511
2015/3/22 18:00,-2.26,6,36,242.4166044
2015/3/22 18:15,-2.26,6,36,270.9772878
2015/3/22 18:30,-2.26,6,37,269.4804911
2015/3/22 18:45,-2.26,6,37,257.40863
2015/3/22 19:00,-2.77,6,38,264.1327
2015/3/22 19:15,-2.77,6,38,259.4493511
2015/3/22 19:30,-2.77,6,39,261.2648911
2015/3/22 19:45,-2.77,6,39,253.2837311
2015/3/22 20:00,-2.71,6,40,269.56711
2015/3/22 20:15,-2.71,6,40,273.3507011
2015/3/22 20:30,-2.71,6,41,311.9869
2015/3/22 20:45,-2.71,6,41,288.2020011
2015/3/22 21:00,-1.7,6,42,287.1705022
2015/3/22 21:15,-1.7,6,42,281.4374633
2015/3/22 21:30,-1.7,6,43,290.9885578
2015/3/22 21:45,-1.7,6,43,302.6301389
2015/3/22 22:00,-1.95,6,44,288.8771378
2015/3/22 22:15,-1.95,6,44,301.5569622
2015/3/22 22:30,-1.95,6,45,273.8978478
2015/3/22 22:45,-1.95,6,45,286.8733767
2015/3/22 23:00,-1.07,6,46,328.5083933
2015/3/22 23:15,-1.07,6,46,318.2766867
2015/3/22 23:30,-1.07,6,47,319.0274644
2015/3/22 23:45,-1.07,6,47,305.6878433
2015/3/23 0:00,0.17,0,0,287.4147789
2015/3/23 0:15,0.17,0,0,267.0486844
2015/3/23 0:30,0.17,0,1,280.3960256
2015/3/23 0:45,0.17,0,1,264.9357311
2015/3/23 1:00,0.85,0,2,266.7522378
2015/3/23 1:15,0.85,0,2,272.4373778
2015/3/23 1:30,0.85,0,3,250.6038867
2015/3/23 1:45,0.85,0,3,278.0422333
2015/3/23 2:00,1.38,0,4,246.6736356
2015/3/23 2:15,1.38,0,4,251.0049678
2015/3/23 2:30,1.38,0,5,256.11883
2015/3/23 2:45,1.38,0,5,258.9203044
2015/3/23 3:00,1.24,0,6,259.8237167
2015/3/23 3:15,1.24,0,6,260.9139589
2015/3/23 3:30,1.24,0,7,260.2131744
2015/3/23 3:45,1.24,0,7,246.3917256
2015/3/23 4:00,1.13,0,8,258.1929256
2015/3/23 4:15,1.13,0,8,250.8190989
2015/3/23 4:30,1.13,0,9,261.7161044
2015/3/23 4:45,1.13,0,9,263.0420322
2015/3/23 5:00,0.78,0,10,260.3237356
2015/3/23 5:15,0.78,0,10,274.9189733
2015/3/23 5:30,0.78,0,11,275.97456
2015/3/23 5:45,0.78,0,11,280.0690211
2015/3/23 6:00,0.26,0,12,270.6762589
2015/3/23 6:15,0.26,0,12,273.2331778
2015/3/23 6:30,0.26,0,13,253.9425233
2015/3/23 6:45,0.26,0,13,263.0720189
2015/3/23 7:00,-0.58,0,14,286.9498433
2015/3/23 7:15,-0.58,0,14,299.2914022
2015/3/23 7:30,-0.58,0,15,315.2189378
2015/3/23 7:45,-0.58,0,15,301.077
2015/3/23 8:00,-1.36,0,16,290.7972478
2015/3/23 8:15,-1.36,0,16,319.9414611
2015/3/23 8:30,-1.36,0,17,319.38191
2015/3/23 8:45,-1.36,0,17,312.4905378
2015/3/23 9:00,-3.44,0,18,292.6168978
2015/3/23 9:15,-3.44,0,18,299.9810956
2015/3/23 9:30,-3.44,0,19,286.5661633
2015/3/23 9:45,-3.44,0,19,292.5984544
2015/3/23 10:00,-3.45,0,20,313.7720644
2015/3/23 10:15,-3.45,0,20,327.7868489
2015/3/23 10:30,-3.45,0,21,325.0678367
2015/3/23 10:45,-3.45,0,21,296.8297311
2015/3/23 11:00,-3.6,0,22,283.8927756
2015/3/23 11:15,-3.6,0,22,313.6246489
2015/3/23 11:30,-3.6,0,23,319.2167944
2015/3/23 11:45,-3.6,0,23,299.2912511
2015/3/23 12:00,-2.56,0,24,309.57131
2015/3/23 12:15,-2.56,0,24,307.8536389
2015/3/23 12:30,-2.56,0,25,287.9799911
2015/3/23 12:45,-2.56,0,25,304.8641533
2015/3/23 13:00,-1.56,0,26,281.0819233
2015/3/23 13:15,-1.56,0,26,267.7576244
2015/3/23 13:30,-1.56,0,27,270.9161689
2015/3/23 13:45,-1.56,0,27,277.5168911
2015/3/23 14:00,0.25,0,28,253.3976933
2015/3/23 14:15,0.25,0,28,243.7971167
2015/3/23 14:30,0.25,0,29,267.0504589
2015/3/23 14:45,0.25,0,29,239.9170722
2015/3/23 15:00,1.38,0,30,241.7369911
2015/3/23 15:15,1.38,0,30,259.76689
2015/3/23 15:30,1.38,0,31,249.6954589
2015/3/23 15:45,1.38,0,31,235.5135022
2015/3/23 16:00,2.04,0,32,232.1264211
2015/3/23 16:15,2.04,0,32,241.5815856
2015/3/23 16:30,2.04,0,33,252.03076
2015/3/23 16:45,2.04,0,33,231.7630911
2015/3/23 17:00,2.47,0,34,230.8387367
2015/3/23 17:15,2.47,0,34,238.3893967
2015/3/23 17:30,2.47,0,35,231.5870344
2015/3/23 17:45,2.47,0,35,239.16785
2015/3/23 18:00,2.63,0,36,243.3783078
2015/3/23 18:15,2.63,0,36,266.7677722
2015/3/23 18:30,2.63,0,37,235.2155467
2015/3/23 18:45,2.63,0,37,267.8316233
2015/3/23 19:00,2.92,0,38,283.8992644
2015/3/23 19:15,2.92,0,38,282.6286578
2015/3/23 19:30,2.92,0,39,287.5745722
2015/3/23 19:45,2.92,0,39,265.9316811
2015/3/23 20:00,3.04,0,40,297.30283
2015/3/23 20:15,3.04,0,40,284.0388045
2015/3/23 20:30,3.04,0,41,295.4810633
2015/3/23 20:45,3.04,0,41,300.8461333
2015/3/23 21:00,3.21,0,42,315.6338989
2015/3/23 21:15,3.21,0,42,295.2457356
2015/3/23 21:30,3.21,0,43,290.3888489
2015/3/23 21:45,3.21,0,43,298.5435022
2015/3/23 22:00,2.89,0,44,290.6189889
2015/3/23 22:15,2.89,0,44,264.33856
2015/3/23 22:30,2.89,0,45,258.2948478
2015/3/23 22:45,2.89,0,45,256.5693944
2015/3/23 23:00,3.36,0,46,262.5090422
2015/3/23 23:15,3.36,0,46,256.1972178
2015/3/23 23:30,3.36,0,47,269.59719
2015/3/23 23:45,3.36,0,47,260.9886856
2015/3/24 0:00,3.68,1,0,264.8557833
2015/3/24 0:15,3.68,1,0,257.8672467
2015/3/24 0:30,3.68,1,1,256.2850845
2015/3/24 0:45,3.68,1,1,273.5062067
2015/3/24 1:00,3.97,1,2,238.61924
2015/3/24 1:15,3.97,1,2,255.7291611
2015/3/24 1:30,3.97,1,3,244.3523967
2015/3/24 1:45,3.97,1,3,246.9981944
2015/3/24 2:00,4.03,1,4,257.2156478
2015/3/24 2:15,4.03,1,4,242.4751822
2015/3/24 2:30,4.03,1,5,245.4233589
2015/3/24 2:45,4.03,1,5,255.5646311
2015/3/24 3:00,4.33,1,6,255.7744744
2015/3/24 3:15,4.33,1,6,244.1611267
2015/3/24 3:30,4.33,1,7,235.9763167
2015/3/24 3:45,4.33,1,7,247.5536767
2015/3/24 4:00,4.28,1,8,239.79225
2015/3/24 4:15,4.28,1,8,240.6795044
2015/3/24 4:30,4.28,1,9,246.3571422
2015/3/24 4:45,4.28,1,9,244.3011733
2015/3/24 5:00,4.56,1,10,252.6654356
2015/3/24 5:15,4.56,1,10,254.4879589
2015/3/24 5:30,4.56,1,11,248.5301656
2015/3/24 5:45,4.56,1,11,257.9997444
2015/3/24 6:00,4.22,1,12,254.5092022
2015/3/24 6:15,4.22,1,12,253.4492544
2015/3/24 6:30,4.22,1,13,273.2338311
2015/3/24 6:45,4.22,1,13,270.9141378
2015/3/24 7:00,5.82,1,14,251.98269
2015/3/24 7:15,5.82,1,14,283.5971089
2015/3/24 7:30,5.82,1,15,310.8757378
2015/3/24 7:45,5.82,1,15,314.22999
2015/3/24 8:00,5.36,1,16,316.8274822
2015/3/24 8:15,5.36,1,16,324.5125467
2015/3/24 8:30,5.36,1,17,296.6829844
2015/3/24 8:45,5.36,1,17,300.1240944
2015/3/24 9:00,6.42,1,18,289.5597256
2015/3/24 9:15,6.42,1,18,296.0521289
2015/3/24 9:30,6.42,1,19,290.6495856
2015/3/24 9:45,6.42,1,19,270.6442544
2015/3/24 10:00,7.5,1,20,310.5850067
2015/3/24 10:15,7.5,1,20,254.9340511
2015/3/24 10:30,7.5,1,21,270.3091133
2015/3/24 10:45,7.5,1,21,271.8808089
2015/3/24 11:00,8.3,1,22,234.1399078
2015/3/24 11:15,8.3,1,22,272.8761644
2015/3/24 11:30,8.3,1,23,257.1520022
2015/3/24 11:45,8.3,1,23,280.5797244
2015/3/24 12:00,9.22,1,24,257.8297144
2015/3/24 12:15,9.22,1,24,238.6649067
2015/3/24 12:30,9.22,1,25,245.2895933
2015/3/24 12:45,9.22,1,25,243.2455222
2015/3/24 13:00,9.94,1,26,251.4099633
2015/3/24 13:15,9.94,1,26,211.5917411
2015/3/24 13:30,9.94,1,27,238.7693622
2015/3/24 13:45,9.94,1,27,234.9878878
2015/3/24 14:00,10.6,1,28,232.9456445
2015/3/24 14:15,10.6,1,28,197.6273289
2015/3/24 14:30,10.6,1,29,226.1489711
2015/3/24 14:45,10.6,1,29,203.6258078
2015/3/24 15:00,11.7,1,30,194.9279089
2015/3/24 15:15,11.7,1,30,212.6019
2015/3/24 15:30,11.7,1,31,194.7498422
2015/3/24 15:45,11.7,1,31,212.2364722
2015/3/24 16:00,12.5,1,32,199.4560722
2015/3/24 16:15,12.5,1,32,178.1333467
2015/3/24 16:30,12.5,1,33,204.35737
2015/3/24 16:45,12.5,1,33,178.0830111
2015/3/24 17:00,12.46,1,34,191.2406889
2015/3/24 17:15,12.46,1,34,180.9220178
2015/3/24 17:30,12.46,1,35,180.1630656
2015/3/24 17:45,12.46,1,35,198.4303044
2015/3/24 18:00,14.14,1,36,218.6249322
2015/3/24 18:15,14.14,1,36,193.5904478
2015/3/24 18:30,14.14,1,37,199.3568389
2015/3/24 18:45,14.14,1,37,217.1633867
2015/3/24 19:00,15.56,1,38,224.8149722
2015/3/24 19:15,15.56,1,38,234.65935
2015/3/24 19:30,15.56,1,39,232.2469278
2015/3/24 19:45,15.56,1,39,212.49977
2015/3/24 20:00,16.22,1,40,218.99993
2015/3/24 20:15,16.22,1,40,235.27219
2015/3/24 20:30,16.22,1,41,230.3024678
2015/3/24 20:45,16.22,1,41,259.43424
2015/3/24 21:00,16.52,1,42,256.7741022
2015/3/24 21:15,16.52,1,42,266.54395
2015/3/24 21:30,16.52,1,43,234.2879644
2015/3/24 21:45,16.52,1,43,230.5309233
2015/3/24 22:00,16.46,1,44,243.2753533
2015/3/24 22:15,16.46,1,44,247.1052911
2015/3/24 22:30,16.46,1,45,241.7418856
2015/3/24 22:45,16.46,1,45,233.4095822
2015/3/24 23:00,16.36,1,46,228.3371622
2015/3/24 23:15,16.36,1,46,220.5036144
2015/3/24 23:30,16.36,1,47,238.5350444
2015/3/24 23:45,16.36,1,47,223.7711322
2015/3/25 0:00,15.79,2,0,223.3691111
2015/3/25 0:15,15.79,2,0,218.5842756
2015/3/25 0:30,15.79,2,1,260.3911678
2015/3/25 0:45,15.79,2,1,203.9279456
2015/3/25 1:00,15.68,2,2,247.5105567
2015/3/25 1:15,15.68,2,2,201.4213067
2015/3/25 1:30,15.68,2,3,214.2668278
2015/3/25 1:45,15.68,2,3,211.42515
2015/3/25 2:00,15.13,2,4,233.8052056
2015/3/25 2:15,15.13,2,4,221.2546222
2015/3/25 2:30,15.13,2,5,224.1515433
2015/3/25 2:45,15.13,2,5,215.0906411
2015/3/25 3:00,14.36,2,6,211.3285344
2015/3/25 3:15,14.36,2,6,227.1045233
2015/3/25 3:30,14.36,2,7,221.2628567
2015/3/25 3:45,14.36,2,7,216.3272622
2015/3/25 4:00,13.83,2,8,223.3482256
2015/3/25 4:15,13.83,2,8,221.4756778
2015/3/25 4:30,13.83,2,9,218.5847767
2015/3/25 4:45,13.83,2,9,208.1428289
2015/3/25 5:00,13.1,2,10,238.4515533
2015/3/25 5:15,13.1,2,10,235.3167167
2015/3/25 5:30,13.1,2,11,235.7731022
2015/3/25 5:45,13.1,2,11,254.0263678
2015/3/25 6:00,12.53,2,12,225.4966089
2015/3/25 6:15,12.53,2,12,249.2726978
2015/3/25 6:30,12.53,2,13,244.1078811
2015/3/25 6:45,12.53,2,13,255.1880311
2015/3/25 7:00,16.42,2,14,270.7661056
2015/3/25 7:15,16.42,2,14,277.90765
2015/3/25 7:30,16.42,2,15,280.5115833
2015/3/25 7:45,16.42,2,15,309.2921267
2015/3/25 8:00,17.84,2,16,290.7497233
2015/3/25 8:15,17.84,2,16,311.3331411
2015/3/25 8:30,17.84,2,17,285.9648467
2015/3/25 8:45,17.84,2,17,294.9573544
2015/3/25 9:00,17.49,2,18,292.2674144
2015/3/25 9:15,17.49,2,18,279.9348933
2015/3/25 9:30,17.49,2,19,252.0724067
2015/3/25 9:45,17.49,2,19,266.9100967
2015/3/25 10:00,16.55,2,20,232.2347533
2015/3/25 10:15,16.55,2,20,243.4791967
2015/3/25 10:30,16.55,2,21,259.4836567
2015/3/25 10:45,16.55,2,21,252.9024189
2015/3/25 11:00,16.06,2,22,243.5843178
2015/3/25 11:15,16.06,2,22,247.5239711
2015/3/25 11:30,16.06,2,23,245.9411467
2015/3/25 11:45,16.06,2,23,215.5684833
2015/3/25 12:00,16,2,24,238.8459811
2015/3/25 12:15,16,2,24,224.2913656
2015/3/25 12:30,16,2,25,217.7397433
2015/3/25 12:45,16,2,25,221.7123378
2015/3/25 13:00,15.75,2,26,205.9831144
2015/3/25 13:15,15.75,2,26,206.9418044
2015/3/25 13:30,15.75,2,27,207.7654278
2015/3/25 13:45,15.75,2,27,218.4912922
2015/3/25 14:00,15.77,2,28,197.5873856
2015/3/25 14:15,15.77,2,28,167.2698067
2015/3/25 14:30,15.77,2,29,191.9445522
2015/3/25 14:45,15.77,2,29,179.1730656
2015/3/25 15:00,16.25,2,30,167.7844733
2015/3/25 15:15,16.25,2,30,171.6602722
2015/3/25 15:30,16.25,2,31,178.4156533
2015/3/25 15:45,16.25,2,31,182.4809244
2015/3/25 16:00,16.66,2,32,183.4310522
2015/3/25 16:15,16.66,2,32,189.4014589
2015/3/25 16:30,16.66,2,33,189.7566011
2015/3/25 16:45,16.66,2,33,184.1601367
2015/3/25 17:00,21.49,2,34,190.0335578
2015/3/25 17:15,21.49,2,34,215.6854711
2015/3/25 17:30,21.49,2,35,192.12597
2015/3/25 17:45,21.49,2,35,224.8965044
2015/3/25 18:00,26.5,2,36,203.6863322
2015/3/25 18:15,26.5,2,36,221.57433
2015/3/25 18:30,26.5,2,37,207.6963011
2015/3/25 18:45,26.5,2,37,231.0355278
2015/3/25 19:00,29.52,2,38,213.4807167
2015/3/25 19:15,29.52,2,38,226.1867633
2015/3/25 19:30,29.52,2,39,243.8943444
2015/3/25 19:45,29.52,2,39,236.9524089
2015/3/25 20:00,30.78,2,40,235.1867833
2015/3/25 20:15,30.78,2,40,230.3700133
2015/3/25 20:30,30.78,2,41,236.0556578
2015/3/25 20:45,30.78,2,41,240.3870789
2015/3/25 21:00,31.7,2,42,235.70335
2015/3/25 21:15,31.7,2,42,209.6556667
2015/3/25 21:30,31.7,2,43,223.0730433
2015/3/25 21:45,31.7,2,43,223.7089367
2015/3/25 22:00,32.78,2,44,233.7368578
2015/3/25 22:15,32.78,2,44,234.7640089
2015/3/25 22:30,32.78,2,45,233.4594856
2015/3/25 22:45,32.78,2,45,209.90651
2015/3/25 23:00,33.67,2,46,207.9566344
2015/3/25 23:15,33.67,2,46,232.4939467
2015/3/25 23:30,33.67,2,47,209.4132967
2015/3/25 23:45,33.67,2,47,193.6952689
2015/3/26 0:00,34.43,3,0,204.9706778
2015/3/26 0:15,34.43,3,0,183.9846389
2015/3/26 0:30,34.43,3,1,194.22166
2015/3/26 0:45,34.43,3,1,178.2833456
2015/3/26 1:00,34.83,3,2,197.9617833
2015/3/26 1:15,34.83,3,2,179.8319844
2015/3/26 1:30,34.83,3,3,168.9588478
2015/3/26 1:45,34.83,3,3,183.3346011
2015/3/26 2:00,35.27,3,4,185.7698833
2015/3/26 2:15,35.27,3,4,181.04731
2015/3/26 2:30,35.27,3,5,163.7852944
2015/3/26 2:45,35.27,3,5,190.1685178
2015/3/26 3:00,35.5,3,6,171.8219411
2015/3/26 3:15,35.5,3,6,176.57714
2015/3/26 3:30,35.5,3,7,178.9854989
2015/3/26 3:45,35.5,3,7,151.1068589
2015/3/26 4:00,35.54,3,8,173.5780256
2015/3/26 4:15,35.54,3,8,163.2337578
2015/3/26 4:30,35.54,3,9,157.6896356
2015/3/26 4:45,35.54,3,9,169.3351011
2015/3/26 5:00,35.25,3,10,164.6218378
2015/3/26 5:15,35.25,3,10,193.4959278
2015/3/26 5:30,35.25,3,11,164.9674256
2015/3/26 5:45,35.25,3,11,188.4220411
2015/3/26 6:00,35.74,3,12,170.9564011
2015/3/26 6:15,35.74,3,12,176.9670978
2015/3/26 6:30,35.74,3,13,191.6881211
2015/3/26 6:45,35.74,3,13,185.8905978
2015/3/26 7:00,36.91,3,14,221.8668833
2015/3/26 7:15,36.91,3,14,189.0183111
2015/3/26 7:30,36.91,3,15,218.53344
2015/3/26 7:45,36.91,3,15,209.1053022
2015/3/26 8:00,38.01,3,16,216.3364711
2015/3/26 8:15,38.01,3,16,218.6276811
2015/3/26 8:30,38.01,3,17,225.7493544
2015/3/26 8:45,38.01,3,17,201.8665656
2015/3/26 9:00,38.95,3,18,216.0376111
2015/3/26 9:15,38.95,3,18,239.6019133
2015/3/26 9:30,38.95,3,19,220.4809856
2015/3/26 9:45,38.95,3,19,208.6855322
2015/3/26 10:00,40.16,3,20,208.3247856
2015/3/26 10:15,40.16,3,20,222.3338022
2015/3/26 10:30,40.16,3,21,217.78529
2015/3/26 10:45,40.16,3,21,211.9749033
2015/3/26 11:00,40.49,3,22,218.5240289
2015/3/26 11:15,40.49,3,22,193.3364622
2015/3/26 11:30,40.49,3,23,195.4232144
2015/3/26 11:45,40.49,3,23,204.4814722
2015/3/26 12:00,40.61,3,24,164.2622311
2015/3/26 12:15,40.61,3,24,212.4857967
2015/3/26 12:30,40.61,3,25,177.0221511
2015/3/26 12:45,40.61,3,25,189.0187833
2015/3/26 13:00,41.83,3,26,234.4810278
2015/3/26 13:15,41.83,3,26,196.5085833
2015/3/26 13:30,41.83,3,27,178.5858789
2015/3/26 13:45,41.83,3,27,185.8116867
2015/3/26 14:00,42.6,3,28,186.97668
2015/3/26 14:15,42.6,3,28,177.2992644
2015/3/26 14:30,42.6,3,29,200.6941578
2015/3/26 14:45,42.6,3,29,217.2192122
2015/3/26 15:00,43.15,3,30,206.59648
2015/3/26 15:15,43.15,3,30,202.4295133
2015/3/26 15:30,43.15,3,31,185.7038745
2015/3/26 15:45,43.15,3,31,191.1859867
2015/3/26 16:00,43.63,3,32,175.9097389
2015/3/26 16:15,43.63,3,32,199.6513556
2015/3/26 16:30,43.63,3,33,199.3182944
2015/3/26 16:45,43.63,3,33,204.5425667
2015/3/26 17:00,42.85,3,34,185.8842078
2015/3/26 17:15,42.85,3,34,189.0567011
2015/3/26 17:30,42.85,3,35,196.1598067
2015/3/26 17:45,42.85,3,35,200.0659956
2015/3/26 18:00,41.92,3,36,204.6771689
2015/3/26 18:15,41.92,3,36,202.9684278
2015/3/26 18:30,41.92,3,37,186.6094856
2015/3/26 18:45,41.92,3,37,192.5772889
2015/3/26 19:00,41.29,3,38,186.9661711
2015/3/26 19:15,41.29,3,38,208.2743378
2015/3/26 19:30,41.29,3,39,214.27281
2015/3/26 19:45,41.29,3,39,211.4182156
2015/3/26 20:00,40.61,3,40,231.2256089
2015/3/26 20:15,40.61,3,40,213.0426
2015/3/26 20:30,40.61,3,41,205.1044467
2015/3/26 20:45,40.61,3,41,217.65934
2015/3/26 21:00,39.24,3,42,219.3987211
2015/3/26 21:15,39.24,3,42,240.3051222
2015/3/26 21:30,39.24,3,43,228.3592511
2015/3/26 21:45,39.24,3,43,187.6952233
2015/3/26 22:00,38.36,3,44,184.1064967
2015/3/26 22:15,38.36,3,44,205.0122011
2015/3/26 22:30,38.36,3,45,213.7125078
2015/3/26 22:45,38.36,3,45,200.7476778
2015/3/26 23:00,37.61,3,46,214.3885011
2015/3/26 23:15,37.61,3,46,199.6844911
2015/3/26 23:30,37.61,3,47,188.5574067
2015/3/26 23:45,37.61,3,47,185.06572
2015/3/27 0:00,37.21,4,0,179.3920333
2015/3/27 0:15,37.21,4,0,164.1502111
2015/3/27 0:30,37.21,4,1,199.8645656
2015/3/27 0:45,37.21,4,1,148.3289933
2015/3/27 1:00,36.74,4,2,164.0146322
2015/3/27 1:15,36.74,4,2,156.1600744
2015/3/27 1:30,36.74,4,3,166.59424
2015/3/27 1:45,36.74,4,3,140.5625867
2015/3/27 2:00,36.27,4,4,157.28708
2015/3/27 2:15,36.27,4,4,156.3084822
2015/3/27 2:30,36.27,4,5,153.0845644
2015/3/27 2:45,36.27,4,5,150.6043022
2015/3/27 3:00,35.57,4,6,161.2399667
2015/3/27 3:15,35.57,4,6,150.58143
2015/3/27 3:30,35.57,4,7,160.6123622
2015/3/27 3:45,35.57,4,7,165.7513278
2015/3/27 4:00,35.25,4,8,145.0134056
2015/3/27 4:15,35.25,4,8,171.3379733
2015/3/27 4:30,35.25,4,9,159.1689256
2015/3/27 4:45,35.25,4,9,151.34321
2015/3/27 5:00,34.64,4,10,173.6402067
2015/3/27 5:15,34.64,4,10,153.7820811
2015/3/27 5:30,34.64,4,11,173.0508378
2015/3/27 5:45,34.64,4,11,163.6151256
2015/3/27 6:00,34.14,4,12,164.4752122
2015/3/27 6:15,34.14,4,12,140.5652344
2015/3/27 6:30,34.14,4,13,178.2101211
2015/3/27 6:45,34.14,4,13,173.4384489
2015/3/27 7:00,34.3,4,14,195.6482911
2015/3/27 7:15,34.3,4,14,195.5105233
2015/3/27 7:30,34.3,4,15,193.5163322
2015/3/27 7:45,34.3,4,15,215.3987089
2015/3/27 8:00,34.42,4,16,216.4131456
2015/3/27 8:15,34.42,4,16,219.0089356
2015/3/27 8:30,34.42,4,17,210.6582889
2015/3/27 8:45,34.42,4,17,208.7436589
2015/3/27 9:00,34.52,4,18,226.88488
2015/3/27 9:15,34.52,4,18,234.7317756
2015/3/27 9:30,34.52,4,19,199.4821656
2015/3/27 9:45,34.52,4,19,205.8920711
2015/3/27 10:00,34.86,4,20,169.1919211
2015/3/27 10:15,34.86,4,20,197.24745
2015/3/27 10:30,34.86,4,21,226.8350489
2015/3/27 10:45,34.86,4,21,192.3293044
2015/3/27 11:00,34.4,4,22,211.4284722
2015/3/27 11:15,34.4,4,22,217.7106422
2015/3/27 11:30,34.4,4,23,225.56774
2015/3/27 11:45,34.4,4,23,211.9303067
2015/3/27 12:00,34.58,4,24,204.3706033
2015/3/27 12:15,34.58,4,24,193.9228356
2015/3/27 12:30,34.58,4,25,190.7908967
2015/3/27 12:45,34.58,4,25,191.7998445
2015/3/27 13:00,33.84,4,26,167.7318856
2015/3/27 13:15,33.84,4,26,185.8797289
2015/3/27 13:30,33.84,4,27,198.50429
2015/3/27 13:45,33.84,4,27,185.5689278
2015/3/27 14:00,33.46,4,28,187.76834
2015/3/27 14:15,33.46,4,28,176.5113878
2015/3/27 14:30,33.46,4,29,185.9572711
2015/3/27 14:45,33.46,4,29,197.1830867
2015/3/27 15:00,32.58,4,30,164.1953644
2015/3/27 15:15,32.58,4,30,182.4346544
2015/3/27 15:30,32.58,4,31,190.9141611
2015/3/27 15:45,32.58,4,31,182.5559256
2015/3/27 16:00,32.47,4,32,205.1417167
2015/3/27 16:15,32.47,4,32,188.7436311
2015/3/27 16:30,32.47,4,33,167.7607756
2015/3/27 16:45,32.47,4,33,170.1951178
2015/3/27 17:00,31.94,4,34,200.7444278
2015/3/27 17:15,31.94,4,34,215.5874511
2015/3/27 17:30,31.94,4,35,188.4976911
2015/3/27 17:45,31.94,4,35,203.0778433
2015/3/27 18:00,31.37,4,36,204.9382333
2015/3/27 18:15,31.37,4,36,207.3895978
2015/3/27 18:30,31.37,4,37,220.3784867
2015/3/27 18:45,31.37,4,37,224.9886478
2015/3/27 19:00,30.58,4,38,212.53622
2015/3/27 19:15,30.58,4,38,194.1979567
2015/3/27 19:30,30.58,4,39,223.2897789
2015/3/27 19:45,30.58,4,39,219.0681467
2015/3/27 20:00,30.19,4,40,211.6528878
2015/3/27 20:15,30.19,4,40,223.6247211
2015/3/27 20:30,30.19,4,41,212.5883644
2015/3/27 20:45,30.19,4,41,216.9122144
2015/3/27 21:00,29.68,4,42,216.7030589
2015/3/27 21:15,29.68,4,42,203.8597411
2015/3/27 21:30,29.68,4,43,191.0677922
2015/3/27 21:45,29.68,4,43,207.0958444
2015/3/27 22:00,29.18,4,44,182.6147722
2015/3/27 22:15,29.18,4,44,193.02958
2015/3/27 22:30,29.18,4,45,197.3829467
2015/3/27 22:45,29.18,4,45,213.0371422
2015/3/27 23:00,29.13,4,46,203.5288144
2015/3/27 23:15,29.13,4,46,223.9584578
2015/3/27 23:30,29.13,4,47,198.5500567
2015/3/27 23:45,29.13,4,47,215.5898478
2015/3/28 0:00,28.58,5,0,202.0287111
2015/3/28 0:15,28.58,5,0,195.1603811
2015/3/28 0:30,28.58,5,1,198.3664989
2015/3/28 0:45,28.58,5,1,192.6410322
2015/3/28 1:00,28.56,5,2,176.8768489
2015/3/28 1:15,28.56,5,2,183.0873311
2015/3/28 1:30,28.56,5,3,174.2462911
2015/3/28 1:45,28.56,5,3,164.6715522
2015/3/28 2:00,28.4,5,4,179.7442811
2015/3/28 2:15,28.4,5,4,177.0439544
2015/3/28 2:30,28.4,5,5,164.3099944
2015/3/28 2:45,28.4,5,5,182.7160311
2015/3/28 3:00,27.6,5,6,177.1362144
2015/3/28 3:15,27.6,5,6,191.0951411
2015/3/28 3:30,27.6,5,7,169.31943
2015/3/28 3:45,27.6,5,7,175.07336
