date,Total_Area
2015/4/3 10:45,155.6768322
2015/4/3 11:00,144.57728
2015/4/3 11:15,152.3410611
2015/4/3 11:30,166.1444711
2015/4/3 11:45,149.4363333
2015/4/3 12:00,148.7996244
2015/4/3 12:15,153.8400267
2015/4/3 12:30,161.4689845
2015/4/3 12:45,161.70535
2015/4/3 13:00,155.8589622
2015/4/3 13:15,138.1815378
2015/4/3 13:30,114.8028233
2015/4/3 13:45,103.4101211
2015/4/3 14:00,107.1797222
2015/4/3 14:15,117.10714
2015/4/3 14:30,119.6754744
2015/4/3 14:45,109.2193855
2015/4/3 15:00,102.5880478
2015/4/3 15:15,132.2500389
2015/4/3 15:30,115.6692478
2015/4/3 15:45,114.1675878
2015/4/3 16:00,103.7899022
2015/4/3 16:15,120.47449
2015/4/3 16:30,113.9725244
2015/4/3 16:45,123.4491189
2015/4/3 17:00,129.9921189
2015/4/3 17:15,104.8173267
2015/4/3 17:30,144.7563722
2015/4/3 17:45,134.4306744
2015/4/3 18:00,145.35193
2015/4/3 18:15,140.7563922
2015/4/3 18:30,134.5683456
2015/4/3 18:45,142.93067
2015/4/3 19:00,137.4779889
2015/4/3 19:15,162.2210289
2015/4/3 19:30,160.9429989
2015/4/3 19:45,144.06605
2015/4/3 20:00,166.9360044
2015/4/3 20:15,129.9929667
2015/4/3 20:30,123.1135889
2015/4/3 20:45,102.5027922
2015/4/3 21:00,120.8906589
2015/4/3 21:15,104.9039678
2015/4/3 21:30,124.2990311
2015/4/3 21:45,111.0304278
2015/4/3 22:00,110.6184233
2015/4/3 22:15,114.67846
2015/4/3 22:30,123.6296511
2015/4/3 22:45,111.1682233
2015/4/3 23:00,126.4940056
2015/4/3 23:15,142.9540967
2015/4/3 23:30,128.6462
2015/4/3 23:45,109.6272967
2015/4/4 0:00,133.1746411
2015/4/4 0:15,132.4680444
2015/4/4 0:30,118.2272867
2015/4/4 0:45,102.8726611
2015/4/4 1:00,108.5186211
2015/4/4 1:15,101.7683811
2015/4/4 1:30,90.44572666
2015/4/4 1:45,109.4257556
2015/4/4 2:00,107.0859867
2015/4/4 2:15,101.0356411
2015/4/4 2:30,100.5794256
2015/4/4 2:45,92.54383222
2015/4/4 3:00,93.84017
2015/4/4 3:15,89.53395778
2015/4/4 3:30,95.62104334
2015/4/4 3:45,95.72621444
2015/4/4 4:00,98.88388889
2015/4/4 4:15,91.51680666
2015/4/4 4:30,91.22869556
2015/4/4 4:45,106.7403267
2015/4/4 5:00,91.29004111
2015/4/4 5:15,100.6548133
2015/4/4 5:30,100.0554511
2015/4/4 5:45,107.0036167
2015/4/4 6:00,90.94136778
2015/4/4 6:15,107.7538644
2015/4/4 6:30,112.3104411
2015/4/4 6:45,118.0941722
2015/4/4 7:00,121.9778233
2015/4/4 7:15,117.1264378
2015/4/4 7:30,128.32677
2015/4/4 7:45,114.9104311
2015/4/4 8:00,151.8164411
2015/4/4 8:15,157.8702256
2015/4/4 8:30,154.8762389
2015/4/4 8:45,155.6778889
2015/4/4 9:00,180.6343544
2015/4/4 9:15,181.61198
2015/4/4 9:30,178.9425322
2015/4/4 9:45,190.86387
2015/4/4 10:00,209.1498833
2015/4/4 10:15,186.2176689
2015/4/4 10:30,188.6529056
2015/4/4 10:45,201.27221
2015/4/4 11:00,196.8743922
2015/4/4 11:15,187.8245367
2015/4/4 11:30,199.1936756
2015/4/4 11:45,188.3038822
2015/4/4 12:00,197.3052022
2015/4/4 12:15,187.6599967
2015/4/4 12:30,217.2323367
2015/4/4 12:45,185.3374444
2015/4/4 13:00,193.9186122
2015/4/4 13:15,184.29698
2015/4/4 13:30,190.0461744
2015/4/4 13:45,180.7542122
2015/4/4 14:00,197.6831611
2015/4/4 14:15,205.0970444
2015/4/4 14:30,183.8480267
2015/4/4 14:45,202.7017533
2015/4/4 15:00,172.9669189
2015/4/4 15:15,167.7465389
2015/4/4 15:30,184.8045956
2015/4/4 15:45,185.6985333
2015/4/4 16:00,174.7792244
2015/4/4 16:15,196.1296278
2015/4/4 16:30,187.35954
2015/4/4 16:45,176.3933778
2015/4/4 17:00,178.2438244
2015/4/4 17:15,184.1854833
2015/4/4 17:30,198.9599522
2015/4/4 17:45,173.7150144
2015/4/4 18:00,192.0449889
2015/4/4 18:15,193.5318156
2015/4/4 18:30,170.6908144
2015/4/4 18:45,170.1884067
2015/4/4 19:00,215.6477567
2015/4/4 19:15,211.6933144
2015/4/4 19:30,189.2120033
2015/4/4 19:45,195.8163822
2015/4/4 20:00,181.5943689
2015/4/4 20:15,181.9445122
2015/4/4 20:30,211.2184167
2015/4/4 20:45,200.3934744
2015/4/4 21:00,190.0461444
2015/4/4 21:15,193.1661989
2015/4/4 21:30,181.3244533
2015/4/4 21:45,190.9901922
2015/4/4 22:00,187.36601
2015/4/4 22:15,203.69096
2015/4/4 22:30,196.3924133
2015/4/4 22:45,203.21042
2015/4/4 23:00,207.31705
2015/4/4 23:15,200.6851989
2015/4/4 23:30,209.4824689
2015/4/4 23:45,196.6147422
2015/4/5 0:00,197.9855411
2015/4/5 0:15,197.10575
2015/4/5 0:30,201.71575
2015/4/5 0:45,178.1115633
2015/4/5 1:00,176.6796811
2015/4/5 1:15,178.5905222
2015/4/5 1:30,175.6756733
2015/4/5 1:45,185.3671978
2015/4/5 2:00,179.4852067
2015/4/5 2:15,168.6371722
2015/4/5 2:30,164.4444133
2015/4/5 2:45,167.8986356
2015/4/5 3:00,187.4608967
2015/4/5 3:15,167.4647678
2015/4/5 3:30,173.1211933
2015/4/5 3:45,166.6549389
2015/4/5 4:00,172.68628
2015/4/5 4:15,179.9389811
2015/4/5 4:30,168.4280445
2015/4/5 4:45,185.7928644
2015/4/5 5:00,196.14026
2015/4/5 5:15,185.4563789
2015/4/5 5:30,193.8457033
2015/4/5 5:45,187.1554411
2015/4/5 6:00,172.9288467
2015/4/5 6:15,188.0843978
2015/4/5 6:30,180.5116033
2015/4/5 6:45,197.0292956
2015/4/5 7:00,186.4406078
2015/4/5 7:15,192.0195756
2015/4/5 7:30,195.0479678
2015/4/5 7:45,219.4119256
2015/4/5 8:00,204.8906922
2015/4/5 8:15,225.9439722
2015/4/5 8:30,215.2130222
2015/4/5 8:45,215.2381467
2015/4/5 9:00,229.8163178
2015/4/5 9:15,206.0611689
2015/4/5 9:30,217.57525
2015/4/5 9:45,220.8208933
2015/4/5 10:00,220.7082
2015/4/5 10:15,257.8240556
2015/4/5 10:30,232.7206511
2015/4/5 10:45,272.7263689
2015/4/5 11:00,253.09975
2015/4/5 11:15,241.4834222
2015/4/5 11:30,248.3597389
2015/4/5 11:45,267.5094022
2015/4/5 12:00,269.9424233
2015/4/5 12:15,243.7706089
2015/4/5 12:30,253.83755
2015/4/5 12:45,248.9479722
2015/4/5 13:00,223.0619211
2015/4/5 13:15,211.6361444
2015/4/5 13:30,230.9576089
2015/4/5 13:45,203.1122256
2015/4/5 14:00,211.0267756
2015/4/5 14:15,217.0447967
2015/4/5 14:30,201.3066833
2015/4/5 14:45,217.1124644
2015/4/5 15:00,190.5694411
2015/4/5 15:15,191.8194256
2015/4/5 15:30,208.4680156
2015/4/5 15:45,190.33415
2015/4/5 16:00,204.5406211
2015/4/5 16:15,197.0978856
2015/4/5 16:30,201.8450756
2015/4/5 16:45,200.5125056
2015/4/5 17:00,178.2233867
2015/4/5 17:15,196.2430311
2015/4/5 17:30,228.5933811
2015/4/5 17:45,218.2812678
2015/4/5 18:00,220.7914844
2015/4/5 18:15,210.7113233
2015/4/5 18:30,222.2812767
2015/4/5 18:45,210.8820789
2015/4/5 19:00,225.1321689
2015/4/5 19:15,226.6711489
2015/4/5 19:30,249.0792389
2015/4/5 19:45,243.7187922
2015/4/5 20:00,233.0187089
2015/4/5 20:15,244.5300233
2015/4/5 20:30,241.53703
2015/4/5 20:45,226.76812
2015/4/5 21:00,190.0133778
2015/4/5 21:15,218.2246878
2015/4/5 21:30,193.3485378
2015/4/5 21:45,228.49896
2015/4/5 22:00,212.6217267
2015/4/5 22:15,214.17227
2015/4/5 22:30,211.6557622
2015/4/5 22:45,204.6155556
2015/4/5 23:00,195.1376989
2015/4/5 23:15,203.0022756
2015/4/5 23:30,207.1054056
2015/4/5 23:45,226.2944956
2015/4/6 0:00,214.74971
2015/4/6 0:15,201.6571667
2015/4/6 0:30,193.7857489
2015/4/6 0:45,184.36773
2015/4/6 1:00,192.9143033
2015/4/6 1:15,195.8726122
2015/4/6 1:30,180.1269422
2015/4/6 1:45,179.85819
2015/4/6 2:00,173.9800622
2015/4/6 2:15,164.3100522
2015/4/6 2:30,164.4061778
2015/4/6 2:45,185.8429522
2015/4/6 3:00,184.8922
2015/4/6 3:15,181.1388644
2015/4/6 3:30,178.0819056
2015/4/6 3:45,171.44743
2015/4/6 4:00,170.9173978
2015/4/6 4:15,176.2258133
2015/4/6 4:30,166.1990078
2015/4/6 4:45,182.6274633
2015/4/6 5:00,165.0064422
2015/4/6 5:15,167.3408667
2015/4/6 5:30,183.5732111
2015/4/6 5:45,183.6352222
2015/4/6 6:00,190.5616222
2015/4/6 6:15,186.6468333
2015/4/6 6:30,211.0447356
2015/4/6 6:45,207.39792
2015/4/6 7:00,229.9035433
2015/4/6 7:15,234.9166822
2015/4/6 7:30,239.1263933
2015/4/6 7:45,234.91733
2015/4/6 8:00,242.2060033
2015/4/6 8:15,245.3760222
2015/4/6 8:30,242.9368889
2015/4/6 8:45,228.2844178
2015/4/6 9:00,225.0029789
2015/4/6 9:15,217.6509511
2015/4/6 9:30,215.0772478
2015/4/6 9:45,212.2000522
2015/4/6 10:00,200.5367444
2015/4/6 10:15,190.7977911
2015/4/6 10:30,196.8948211
2015/4/6 10:45,190.4328578
2015/4/6 11:00,199.39538
2015/4/6 11:15,178.0487344
2015/4/6 11:30,184.0839489
2015/4/6 11:45,179.0815967
2015/4/6 12:00,208.9882911
2015/4/6 12:15,205.9808889
2015/4/6 12:30,185.1169433
2015/4/6 12:45,171.9091933
2015/4/6 13:00,186.1329578
2015/4/6 13:15,176.9391444
2015/4/6 13:30,165.3948378
2015/4/6 13:45,139.6576256
2015/4/6 14:00,147.2727767
2015/4/6 14:15,150.8549611
2015/4/6 14:30,136.5577267
2015/4/6 14:45,131.8873722
2015/4/6 15:00,133.9243922
2015/4/6 15:15,131.1258533
2015/4/6 15:30,134.8631033
2015/4/6 15:45,127.8998311
2015/4/6 16:00,123.3711833
2015/4/6 16:15,135.4999922
2015/4/6 16:30,135.4172533
2015/4/6 16:45,140.6793744
2015/4/6 17:00,137.5538689
2015/4/6 17:15,141.1076611
2015/4/6 17:30,135.3107067
2015/4/6 17:45,135.8811556
2015/4/6 18:00,143.5051611
2015/4/6 18:15,165.6157789
2015/4/6 18:30,150.2719356
2015/4/6 18:45,155.8620489
2015/4/6 19:00,150.7106067
2015/4/6 19:15,179.2187422
2015/4/6 19:30,169.1896889
2015/4/6 19:45,170.9414833
2015/4/6 20:00,183.8905211
2015/4/6 20:15,173.7035822
2015/4/6 20:30,202.2672711
2015/4/6 20:45,178.2453944
2015/4/6 21:00,165.7222133
2015/4/6 21:15,144.8286467
2015/4/6 21:30,161.3932111
2015/4/6 21:45,153.5709911
2015/4/6 22:00,156.3217411
2015/4/6 22:15,156.4070644
2015/4/6 22:30,138.8108378
2015/4/6 22:45,138.2556356
2015/4/6 23:00,140.3464589
2015/4/6 23:15,163.2625667
2015/4/6 23:30,155.8990122
2015/4/6 23:45,144.2822256
2015/4/7 0:00,145.8413444
2015/4/7 0:15,135.6897611
2015/4/7 0:30,133.8639589
2015/4/7 0:45,123.5119878
2015/4/7 1:00,141.81983
2015/4/7 1:15,133.2696644
2015/4/7 1:30,133.0976578
2015/4/7 1:45,113.3320633
2015/4/7 2:00,112.2656267
2015/4/7 2:15,125.1698967
2015/4/7 2:30,116.09427
2015/4/7 2:45,133.5752989
2015/4/7 3:00,120.2384811
2015/4/7 3:15,125.85302
2015/4/7 3:30,122.57308
2015/4/7 3:45,108.9224044
2015/4/7 4:00,129.3962344
2015/4/7 4:15,126.8234544
2015/4/7 4:30,126.4439233
2015/4/7 4:45,124.4578667
2015/4/7 5:00,136.8336111
2015/4/7 5:15,132.8148945
2015/4/7 5:30,141.9304589
2015/4/7 5:45,137.5436556
2015/4/7 6:00,133.97579
2015/4/7 6:15,117.7938033
2015/4/7 6:30,130.9166389
2015/4/7 6:45,147.5340989
2015/4/7 7:00,179.0707567
2015/4/7 7:15,185.62695
2015/4/7 7:30,196.01057
2015/4/7 7:45,182.7550867
2015/4/7 8:00,203.7134256
2015/4/7 8:15,214.56768
2015/4/7 8:30,211.8442289
2015/4/7 8:45,224.6427033
2015/4/7 9:00,223.2623511
2015/4/7 9:15,208.7946389
2015/4/7 9:30,215.67561
2015/4/7 9:45,194.1256433
2015/4/7 10:00,206.59637
2015/4/7 10:15,184.54441
2015/4/7 10:30,187.3169856
2015/4/7 10:45,201.2047622
2015/4/7 11:00,184.5378456
2015/4/7 11:15,210.8238967
2015/4/7 11:30,201.2878556
2015/4/7 11:45,196.7810444
2015/4/7 12:00,193.0458689
2015/4/7 12:15,210.4303067
2015/4/7 12:30,189.6601244
2015/4/7 12:45,208.3072722
2015/4/7 13:00,180.5428478
2015/4/7 13:15,189.7327178
2015/4/7 13:30,209.0531133
2015/4/7 13:45,195.9164067
2015/4/7 14:00,174.7908233
2015/4/7 14:15,158.7426156
2015/4/7 14:30,165.6262956
2015/4/7 14:45,157.5599478
2015/4/7 15:00,161.7272556
2015/4/7 15:15,184.4792211
2015/4/7 15:30,165.71683
2015/4/7 15:45,183.0538344
2015/4/7 16:00,180.1734656
2015/4/7 16:15,191.9840045
2015/4/7 16:30,190.4528067
2015/4/7 16:45,198.2036867
2015/4/7 17:00,186.3726711
2015/4/7 17:15,206.7821267
2015/4/7 17:30,203.4518789
2015/4/7 17:45,208.6173333
2015/4/7 18:00,221.3052878
2015/4/7 18:15,209.7114378
2015/4/7 18:30,235.1097789
2015/4/7 18:45,173.7207989
2015/4/7 19:00,210.8600878
2015/4/7 19:15,208.4822067
2015/4/7 19:30,213.83081
2015/4/7 19:45,202.6633056
2015/4/7 20:00,200.3214556
2015/4/7 20:15,219.3755411
2015/4/7 20:30,209.7829967
2015/4/7 20:45,203.61748
2015/4/7 21:00,181.9513967
2015/4/7 21:15,200.6329744
2015/4/7 21:30,230.7023967
2015/4/7 21:45,190.9591389
2015/4/7 22:00,188.0743611
2015/4/7 22:15,183.2118844
2015/4/7 22:30,178.6961833
2015/4/7 22:45,182.2757756
2015/4/7 23:00,171.8201511
2015/4/7 23:15,205.6881478
2015/4/7 23:30,173.3406378
2015/4/7 23:45,192.8382722
2015/4/8 0:00,174.2682067
2015/4/8 0:15,174.50309
2015/4/8 0:30,165.97907
2015/4/8 0:45,175.3421622
2015/4/8 1:00,165.9864844
2015/4/8 1:15,164.3168756
2015/4/8 1:30,152.1503122
2015/4/8 1:45,152.4428444
2015/4/8 2:00,158.4863844
2015/4/8 2:15,161.4200378
2015/4/8 2:30,133.9471444
2015/4/8 2:45,141.6224656
2015/4/8 3:00,161.7493956
2015/4/8 3:15,157.3144811
2015/4/8 3:30,150.4773878
2015/4/8 3:45,166.43158
2015/4/8 4:00,148.91531
2015/4/8 4:15,181.3015489
2015/4/8 4:30,156.5850467
2015/4/8 4:45,156.6833422
2015/4/8 5:00,159.2521211
2015/4/8 5:15,160.2729022
2015/4/8 5:30,147.0780889
2015/4/8 5:45,156.1061222
2015/4/8 6:00,153.54927
2015/4/8 6:15,156.2188956
2015/4/8 6:30,174.76719
2015/4/8 6:45,195.5230267
2015/4/8 7:00,186.2624889
2015/4/8 7:15,192.6164333
2015/4/8 7:30,198.3326722
2015/4/8 7:45,218.9470478
2015/4/8 8:00,229.3503167
2015/4/8 8:15,236.6816778
2015/4/8 8:30,225.5917044
2015/4/8 8:45,261.1433122
2015/4/8 9:00,233.09996
2015/4/8 9:15,213.0007922
2015/4/8 9:30,221.1438489
2015/4/8 9:45,234.99585
2015/4/8 10:00,215.1092033
2015/4/8 10:15,231.8558756
2015/4/8 10:30,208.6972333
2015/4/8 10:45,220.0956856
2015/4/8 11:00,204.1581344
2015/4/8 11:15,206.0236933
2015/4/8 11:30,210.8830456
2015/4/8 11:45,181.3106722
2015/4/8 12:00,204.32097
2015/4/8 12:15,201.6591367
2015/4/8 12:30,205.8115922
2015/4/8 12:45,197.5579333
2015/4/8 13:00,183.1857611
2015/4/8 13:15,203.3529289
2015/4/8 13:30,174.8084511
2015/4/8 13:45,187.2516378
2015/4/8 14:00,223.5218889
2015/4/8 14:15,220.22384
2015/4/8 14:30,177.1736789
2015/4/8 14:45,180.6210067
2015/4/8 15:00,184.6562922
2015/4/8 15:15,178.1931556
2015/4/8 15:30,188.5123644
2015/4/8 15:45,204.31937
2015/4/8 16:00,192.0426689
2015/4/8 16:15,183.0191344
2015/4/8 16:30,203.7433744
2015/4/8 16:45,183.0223567
2015/4/8 17:00,197.2252911
2015/4/8 17:15,220.6995056
2015/4/8 17:30,214.8777144
2015/4/8 17:45,202.6825678
2015/4/8 18:00,222.8684311
2015/4/8 18:15,257.1629478
2015/4/8 18:30,264.4263378
2015/4/8 18:45,248.4560078
2015/4/8 19:00,246.8307211
2015/4/8 19:15,249.4946956
2015/4/8 19:30,223.5049333
2015/4/8 19:45,233.5285278
2015/4/8 20:00,241.4856144
2015/4/8 20:15,221.8336344
2015/4/8 20:30,217.4781622
2015/4/8 20:45,231.82737
2015/4/8 21:00,257.0543133
2015/4/8 21:15,238.9013378
2015/4/8 21:30,249.9285067
2015/4/8 21:45,214.0472311
2015/4/8 22:00,247.3025433
2015/4/8 22:15,230.9811367
2015/4/8 22:30,224.9998844
2015/4/8 22:45,207.6610233
2015/4/8 23:00,222.6434344
2015/4/8 23:15,214.8016189
2015/4/8 23:30,203.3631711
2015/4/8 23:45,192.28381
2015/4/9 0:00,189.8688344
2015/4/9 0:15,222.55404
2015/4/9 0:30,185.2733856
2015/4/9 0:45,196.3091156
2015/4/9 1:00,209.8228189
2015/4/9 1:15,184.4074289
2015/4/9 1:30,195.2485989
2015/4/9 1:45,181.2589456
2015/4/9 2:00,184.7798322
2015/4/9 2:15,193.6283411
2015/4/9 2:30,180.3261378
2015/4/9 2:45,183.9421667
2015/4/9 3:00,166.0282933
2015/4/9 3:15,170.4740056
2015/4/9 3:30,172.1126022
2015/4/9 3:45,190.4736122
2015/4/9 4:00,170.6135256
2015/4/9 4:15,168.43035
2015/4/9 4:30,170.9086611
2015/4/9 4:45,185.8524678
2015/4/9 5:00,177.9111689
2015/4/9 5:15,181.4427311
2015/4/9 5:30,187.0109689
2015/4/9 5:45,174.9721533
2015/4/9 6:00,181.6060178
2015/4/9 6:15,208.6201978
2015/4/9 6:30,177.2368011
2015/4/9 6:45,216.2887156
2015/4/9 7:00,214.8186389
2015/4/9 7:15,236.8976367
2015/4/9 7:30,223.7730089
2015/4/9 7:45,229.9072755
2015/4/9 8:00,256.9547011
2015/4/9 8:15,265.20858
2015/4/9 8:30,246.8404267
2015/4/9 8:45,256.7639411
2015/4/9 9:00,247.49027
2015/4/9 9:15,256.8810444
2015/4/9 9:30,248.0433833
2015/4/9 9:45,247.8516356
2015/4/9 10:00,229.69895
2015/4/9 10:15,236.4922511
2015/4/9 10:30,255.1739522
2015/4/9 10:45,237.4116533
2015/4/9 11:00,234.9103789
2015/4/9 11:15,244.9729244
2015/4/9 11:30,262.9339022
2015/4/9 11:45,217.0903789
2015/4/9 12:00,252.9314
2015/4/9 12:15,228.4847622
2015/4/9 12:30,230.7502744
2015/4/9 12:45,219.8416211
2015/4/9 13:00,243.1159422
2015/4/9 13:15,249.3173489
2015/4/9 13:30,230.0613111
2015/4/9 13:45,214.8603978
2015/4/9 14:00,217.7454244
2015/4/9 14:15,211.4165256
2015/4/9 14:30,216.9051822
2015/4/9 14:45,206.97803
2015/4/9 15:00,227.8563967
2015/4/9 15:15,189.41406
2015/4/9 15:30,213.7759111
2015/4/9 15:45,214.4713556
2015/4/9 16:00,210.9103389
2015/4/9 16:15,202.5915378
2015/4/9 16:30,212.5097822
2015/4/9 16:45,226.6015644
2015/4/9 17:00,235.0957522
2015/4/9 17:15,216.6389711
2015/4/9 17:30,248.1063778
2015/4/9 17:45,225.1180389
2015/4/9 18:00,243.2530244
2015/4/9 18:15,240.7769289
2015/4/9 18:30,246.1520278
2015/4/9 18:45,258.2729533
2015/4/9 19:00,242.9411144
2015/4/9 19:15,267.3669744
2015/4/9 19:30,256.2970089
2015/4/9 19:45,242.6317378
2015/4/9 20:00,241.7394967
2015/4/9 20:15,267.5534711
2015/4/9 20:30,263.4940389
2015/4/9 20:45,242.0743867
2015/4/9 21:00,246.0376522
2015/4/9 21:15,256.1146433
2015/4/9 21:30,234.7069122
2015/4/9 21:45,262.9049667
2015/4/9 22:00,246.2071889
2015/4/9 22:15,244.09389
2015/4/9 22:30,221.1683889
2015/4/9 22:45,244.6400822
2015/4/9 23:00,209.64164
2015/4/9 23:15,221.32719
2015/4/9 23:30,208.4006222
2015/4/9 23:45,226.8192622
2015/4/10 0:00,237.7963533
2015/4/10 0:15,190.2159256
2015/4/10 0:30,186.1243267
2015/4/10 0:45,192.7225811
2015/4/10 1:00,193.6785689
2015/4/10 1:15,181.7055644
2015/4/10 1:30,199.7756011
2015/4/10 1:45,168.1661867
2015/4/10 2:00,185.4883867
2015/4/10 2:15,182.7395322
2015/4/10 2:30,183.8576667
2015/4/10 2:45,176.0637189
2015/4/10 3:00,181.9707822
2015/4/10 3:15,181.1649367
2015/4/10 3:30,177.3100333
2015/4/10 3:45,167.2747689
2015/4/10 4:00,179.1373456
2015/4/10 4:15,176.8588444
2015/4/10 4:30,178.5708322
2015/4/10 4:45,170.3984511
2015/4/10 5:00,169.3197333
2015/4/10 5:15,178.1037389
2015/4/10 5:30,183.1472556
2015/4/10 5:45,180.7373678
2015/4/10 6:00,175.76118
2015/4/10 6:15,172.7239889
2015/4/10 6:30,186.0746389
2015/4/10 6:45,201.1458756
2015/4/10 7:00,211.64481
2015/4/10 7:15,207.19389
2015/4/10 7:30,230.0097033
2015/4/10 7:45,226.9452956
2015/4/10 8:00,226.9250978
2015/4/10 8:15,223.2556011
2015/4/10 8:30,226.2400578
2015/4/10 8:45,218.2145467
2015/4/10 9:00,216.24021
2015/4/10 9:15,223.7948
2015/4/10 9:30,245.2936167
2015/4/10 9:45,231.9978756
2015/4/10 10:00,231.2532622
2015/4/10 10:15,213.9642844
2015/4/10 10:30,191.4028056
2015/4/10 10:45,216.7896256
2015/4/10 11:00,222.6007
2015/4/10 11:15,227.0005333
2015/4/10 11:30,208.46125
2015/4/10 11:45,247.0898867
2015/4/10 12:00,223.1288922
2015/4/10 12:15,213.3983822
2015/4/10 12:30,217.6922633
2015/4/10 12:45,201.6318467
2015/4/10 13:00,207.6489844
2015/4/10 13:15,218.6120189
2015/4/10 13:30,202.68515
2015/4/10 13:45,189.1617856
2015/4/10 14:00,192.72984
2015/4/10 14:15,187.7118778
2015/4/10 14:30,199.9816178
2015/4/10 14:45,175.16245
2015/4/10 15:00,186.0406733
2015/4/10 15:15,184.6794656
2015/4/10 15:30,182.2106333
2015/4/10 15:45,182.4437378
2015/4/10 16:00,193.9796833
2015/4/10 16:15,159.3040433
2015/4/10 16:30,190.0266444
2015/4/10 16:45,173.1817756
2015/4/10 17:00,183.8091489
2015/4/10 17:15,173.3745111
2015/4/10 17:30,179.1454378
2015/4/10 17:45,206.3012122
2015/4/10 18:00,204.3820944
2015/4/10 18:15,180.8793467
2015/4/10 18:30,195.59388
2015/4/10 18:45,218.6357889
2015/4/10 19:00,196.0280844
2015/4/10 19:15,187.1145067
2015/4/10 19:30,202.18474
2015/4/10 19:45,190.20343
2015/4/10 20:00,176.0400867
2015/4/10 20:15,174.7368833
2015/4/10 20:30,169.22566
2015/4/10 20:45,176.5100789
2015/4/10 21:00,176.1341844
2015/4/10 21:15,192.56631
2015/4/10 21:30,195.82127
2015/4/10 21:45,185.5417211
2015/4/10 22:00,190.4192567
2015/4/10 22:15,161.4787778
2015/4/10 22:30,147.2866756
2015/4/10 22:45,133.5555589
2015/4/10 23:00,184.4039656
2015/4/10 23:15,173.0079189
2015/4/10 23:30,164.3998889
2015/4/10 23:45,139.7134911
2015/4/11 0:00,150.3602533
2015/4/11 0:15,154.5385533
2015/4/11 0:30,147.0072789
2015/4/11 0:45,148.5119211
2015/4/11 1:00,149.8769856
2015/4/11 1:15,145.2727567
2015/4/11 1:30,148.5641478
2015/4/11 1:45,145.3114644
2015/4/11 2:00,157.0199822
2015/4/11 2:15,137.1207522
2015/4/11 2:30,131.2619322
2015/4/11 2:45,130.82704
2015/4/11 3:00,134.8887189
2015/4/11 3:15,131.3239956
2015/4/11 3:30,130.2192778
2015/4/11 3:45,144.5052944
2015/4/11 4:00,138.7792322
2015/4/11 4:15,142.1218722
2015/4/11 4:30,132.8384678
2015/4/11 4:45,149.8854556
2015/4/11 5:00,143.9845589
2015/4/11 5:15,138.9073167
2015/4/11 5:30,144.9290567
2015/4/11 5:45,159.1453622
2015/4/11 6:00,142.7059644
2015/4/11 6:15,141.4420278
2015/4/11 6:30,152.0909667
2015/4/11 6:45,139.1898333
2015/4/11 7:00,151.6420167
2015/4/11 7:15,140.5051056
2015/4/11 7:30,174.3437767
2015/4/11 7:45,177.7497411
2015/4/11 8:00,173.4450833
2015/4/11 8:15,163.2608378
2015/4/11 8:30,180.5386022
2015/4/11 8:45,192.0937489
2015/4/11 9:00,184.70337
2015/4/11 9:15,216.1668278
2015/4/11 9:30,204.2531222
2015/4/11 9:45,214.2815822
2015/4/11 10:00,198.4882956
2015/4/11 10:15,217.5477567
2015/4/11 10:30,219.8398322
2015/4/11 10:45,193.9571322
2015/4/11 11:00,205.1430278
2015/4/11 11:15,202.32344
2015/4/11 11:30,208.76453
2015/4/11 11:45,201.0240722
2015/4/11 12:00,213.7968067
2015/4/11 12:15,200.5872233
2015/4/11 12:30,193.95646
2015/4/11 12:45,207.3360644
2015/4/11 13:00,196.0289089
2015/4/11 13:15,190.3548867
2015/4/11 13:30,191.7054333
2015/4/11 13:45,174.1865978
2015/4/11 14:00,176.6824256
2015/4/11 14:15,161.96399
2015/4/11 14:30,183.0006611
2015/4/11 14:45,121.0232056
2015/4/11 15:00,149.4761822
2015/4/11 15:15,138.0238533
2015/4/11 15:30,146.9634633
2015/4/11 15:45,157.5403667
2015/4/11 16:00,120.1298278
2015/4/11 16:15,123.7426456
2015/4/11 16:30,123.1987289
2015/4/11 16:45,136.3009356
2015/4/11 17:00,144.0841189
2015/4/11 17:15,124.2490044
2015/4/11 17:30,129.4308056
2015/4/11 17:45,119.9404278
2015/4/11 18:00,139.9074989
2015/4/11 18:15,140.87888
2015/4/11 18:30,163.5597011
2015/4/11 18:45,197.3594233
2015/4/11 19:00,158.5322367
2015/4/11 19:15,192.6874022
2015/4/11 19:30,176.1944478
2015/4/11 19:45,163.2100633
2015/4/11 20:00,186.4985544
2015/4/11 20:15,220.2536478
2015/4/11 20:30,171.4953056
2015/4/11 20:45,182.4616611
2015/4/11 21:00,208.2625589
2015/4/11 21:15,202.8909744
2015/4/11 21:30,188.6753978
2015/4/11 21:45,181.0627189
2015/4/11 22:00,208.1723944
2015/4/11 22:15,194.1732856
2015/4/11 22:30,209.0680322
2015/4/11 22:45,195.80089
2015/4/11 23:00,196.7046222
2015/4/11 23:15,182.5855733
2015/4/11 23:30,206.4929156
2015/4/11 23:45,192.1469833
2015/4/12 0:00,186.6410322
2015/4/12 0:15,201.2865967
2015/4/12 0:30,201.4833933
2015/4/12 0:45,202.4083344
2015/4/12 1:00,185.3424289
2015/4/12 1:15,170.0065011
2015/4/12 1:30,169.6169444
2015/4/12 1:45,172.4331144
